usdot_num,fmsca_ai_profile,user_created,date_created,user_updated,date_updated,company_name,mc_num,registered_address,mailing_address,phone_number,fax_number,safety_review_date,num_of_trucks,num_of_tractors,num_of_trailers,hhg_authorization,total_complaints_2021,total_complaints_2022,total_complaints_2023
3809824,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30123656&id2=31816790&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:18.558Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:44.507Z,DE' JAMES CONSORTIUM LLC,1374462,"2026 CEDAR VALLEY LN
DALLAS, TX 75232","2026 CEDAR VALLEY LN
DALLAS, TX 75232-2306",(469)831-5121,,,2,0,1,false,0,0,0
3802693,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30128772&id2=31807539&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:45.482Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:10.794Z,LM FAST FREIGHT LLC,1369330,"429 S 96TH ST
SEATTLE, WA 98108","429 S 96TH ST
SEATTLE, WA 98108-4913",(206)940-2059,,,1,0,1,false,0,0,0
3773197,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30133893&id2=31903099&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:11.924Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:38.081Z,CARRIER GLOBAL LOGISTICS INC,1347827,"19277 NE 9TH PL
MIAMI, FL 33179",Same as above,(954)588-2782,,,0,0,0,,0,0,0
3771442,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30135577&id2=31904324&f=search%3D5%26ads%3Da%26state%3DGA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:51.856Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:17.063Z,MONARCH FREIGHT LINE,1346415,"101 TRAILSIDE DR
DALLAS, GA 30157","101 TRAILSIDE DR
DALLAS, GA 30157-8033",(754)208-6651,,,0,0,0,false,0,0,0
3436356,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30135878&id2=32190770&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:06.084Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:32.698Z,BENJAMIN MOVING & DELIVERY SERVICE CORP,1345584,"930 NW 96TH ST APT B
MIAMI, FL 33150",Same as above,(786)906-8102,,,2,0,0,false,0,0,0
3769553,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30136373&id2=31906471&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:37.632Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:03.277Z,J&C MOORE TRUCKING LLC,1345091,"539 W COMMERCE ST SUITE 2347
DALLAS, TX 75208",Same as above,(254)545-9977,,,0,4,0,false,0,0,0
3787819,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30139452&id2=31887965&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:52.995Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:17.937Z,MOVE N PACKS LLC,1358410,"1455 NW LEARY WAY STE 400
SEATTLE, WA 98107","4106 S 66TH ST
TACOMA, WA 98409",(206)649-9005,,,1,0,0,false,0,0,1
3787955,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30139590&id2=31888069&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:21.698Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:47.327Z,TRUCKING COMPANY,1358512,"10149 MELON AVE
DALLAS, TX 75116",Same as above,(214)463-0947,,,0,1,0,false,0,0,0
3785764,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30140948&id2=31890002&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:25:54.196Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:21.196Z,A-1 TRUCK LEASING  CORPORATION,1356898,"8095 NW 64TH ST
MIAMI, FL 33166","8095 NW 64TH ST
MIAMI, FL 33166-2747",(786)476-1800,,,0,1,1,false,0,0,0
3113147,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30143688&id2=32562893&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:29.315Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:55.046Z,YOUNGSTARS MOVING & DELIVERY,1354430,"2908 SAMUELL BLVD #102
DALLAS, TX 75223",Same as above,(972)803-7186,,,2,0,0,true,0,0,0
3780679,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30144601&id2=31911473&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:05.812Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:32.195Z,BECKS TRANSPORTATION,1353263,"2728 MCKINNON ST APT 1421
DALLAS, TX 75201","2728 MCKINNON ST APT 1421
DALLAS, TX 75201-1646",(469)876-2411,,,0,1,1,false,0,0,0
3666330,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30146888&id2=32026604&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:28.446Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:54.117Z,WOMACK TRANSPORTER LLC,1269566,"521 STADIUM PL S APT 1406
SEATTLE, WA 98104",Same as above,(757)582-9099,,,1,0,0,false,0,0,0
3659356,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30151942&id2=32016426&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:00.360Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:27.204Z,AMACOOP ENTERPRISE LLC,1264496,"560 PONTIAC AVE
DALLAS, TX 75203","23233 WESTERN CENTRE DRIVE #2264
KATY, TX 77494",(346)254-8713,,,1,0,1,false,0,0,0
3658538,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30152533&id2=32017756&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:29.358Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:55.094Z,YOUR MOVING BUTLERS,1263907,"5251 MILLER AVE
DALLAS, TX 75206","5251 MILLER AVE
DALLAS, TX 75206-6420",(972)533-0902,,,3,0,0,false,0,0,0
3673838,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30156998&id2=31936664&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:00.364Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:27.208Z,AMADA PROFESSIONAL CLEANING SERVICES INC,1275568,"6145 NW 7TH AVE APT 802
MIAMI, FL 33127","6145 NW 7TH AVE APT 802
MIAMI, FL 33127-1203",(305)717-8431,,,0,0,0,false,0,0,0
3524598,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30157872&id2=32151936&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:25:59.210Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:26.216Z,ALL STAR MOVING & STORAGE VAN LINES RELOCATION LLC,1274438,"19134 NW 2ND CT STE 3
MIAMI, FL 33169-3501",Same as above,(786)487-7061,,,1,0,0,false,0,0,0
3671770,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30159045&id2=31938732&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:49.035Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:14.302Z,MBAMBI TRUCKING,1273523,"1626 SAX LEIGH DRIVE
DALLAS, TX 75241",Same as above,(682)320-1959,,,0,1,1,false,0,0,0
3670867,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30159486&id2=31939877&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:26.006Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:51.594Z,VIRNIX SOLUTIONS LLC,1272840,"3626 N HALL ST STE 610
DALLAS, TX 75219","1224 HANNA CIR
DESOTO, TX 75115-3106",(706)407-0793,,,0,0,0,,0,0,0
3661270,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30162533&id2=32015264&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:25:54.382Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:21.352Z,A. BRADLEY ENTERPRISES LLC,1269779,"7150 SKILLMAN STREET STE 160
DALLAS, TX 75231",Same as above,(661)600-7826,,,2,0,0,false,0,0,0
3637302,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30167910&id2=32038464&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:07.462Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:34.035Z,BLACKSMITH EXPRESS LLC,1248528,"3347 NAVAJO PL
DALLAS, TX 75224","3347 NAVAJO PL
DALLAS, TX 75224-3732",(972)955-5884,,,0,0,0,false,0,0,0
3635914,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30168929&id2=31990972&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:31.513Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:57.319Z,"GREENLEE EXPRESS DISPATCHING SERVICE, LLC",1247511,"539 W COMMERCE ST STE 4784
DALLAS, TX 75208","1116 WYNNCREST LN APT 2107
ARLINGTON, TX 76006",(601)919-7780,,,3,0,0,false,0,0,0
3633831,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30170248&id2=31993041&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:24.914Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:50.859Z,EZEE MOVING & STORAGE LLC,1245950,"2644 HARTMAN STREET
APT 4209
DALLAS, TX 75204","2644 HARTMAN STREET APT 4209
DALLAS, TX 75204",(817)807-3696,,,1,0,0,false,0,0,0
3632175,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30171077&id2=31994457&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:31.510Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:57.316Z,GREENLEAF VAN LINES INC,1245619,"600 NE 185TH ST
MIAMI, FL 33179","600 NE 185TH ST
MIAMI, FL 33179-4514",(877)611-6684,(786) 623-0896,,0,0,0,,0,0,0
3651622,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30174201&id2=32040528&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:32.177Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:57.949Z,H&H LOGISTICS,1258895,"325 N SAINT PAUL ST STE 3100
DALLAS, TX 75201","325 N SAINT PAUL ST STE 3100
DALLAS, TX 75201-3923",(929)352-6603,,,1,0,0,false,0,0,0
3646573,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30177553&id2=32045595&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:00.250Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:26.325Z,PAMELA ROBERTS,1255271,"7245 PINEBERRY RD
DALLAS, TX 75249","7245 PINEBERRY RD
DALLAS, TX 75249-1327",(469)222-6511,,,0,0,0,false,0,0,0
3708428,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30180964&id2=31967354&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:45.820Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:11.139Z,LOLLY HAULING LLC,1300498,"3208 BILL HARROD ST
DALLAS, TX 75212","3208 BILL HARROD ST
DALLAS, TX 75212-3103",(214)546-5955,,,1,0,1,false,0,0,0
3704725,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30184247&id2=31971811&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:16.807Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:42.829Z,TAE WRIGHT LOGISTICS LLC,1297729,"7210 CHRISTIE LN
DALLAS, TX 75249","7210 CHRISTIE LN
DALLAS, TX 75249-1025",(214)438-7976,,,1,0,0,false,0,0,0
3704078,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30184734&id2=31972216&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:11.805Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:37.971Z,CAROLINA CARGO LLC,1297256,"2429 NW 31ST ST
MIAMI, FL 33142","2429 NW 31ST ST
MIAMI, FL 33142-5837",(704)493-3701,,,0,0,0,false,0,0,0
3703403,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30185227&id2=31972381&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:38.005Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:03.655Z,JALESIA TRANSPORT LLC,1296765,"4714 HAAS DR
DALLAS, TX 75216","4714 HAAS DR
DALLAS, TX 75216-7351",(214)668-8622,,,1,0,0,false,0,0,0
3702511,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30185642&id2=31924377&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:06.659Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:33.256Z,BH LOGISTICS,1296092,"12248 CHINA LAKE DR
DALLAS, TX 75253","12248 CHINA LAKE DR
DALLAS, TX 75253-3045",(972)670-1082,(972) 698-0638,,61,0,0,false,0,0,0
3701764,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30186200&id2=31924850&f=search%3D5%26ads%3Da%26state%3DGA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:12.045Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:37.820Z,SHIELDS OPERATIONS GROUP LLC,1295534,"100 MCBEE PL
DALLAS, GA 30132","100 MCBEE PL
DALLAS, GA 30132-4017",(678)877-2778,,,1,0,1,false,0,0,0
3720322,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30188652&id2=31955700&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:29.476Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:55.272Z,Z-HAUL|ZAZEL WU,1309210,"77 S WASHINGTON ST
SEATTLE, WA 98104","77 S WASHINGTON ST
SEATTLE, WA 98104-2519",(206)999-9999,(206) 999-9999,,2,0,0,false,0,0,0
3715630,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30192317&id2=31976536&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:48.026Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:13.311Z,MANIFEST TRUCKING & LOGISTICS,1305803,"539 W COMMERCE ST # 4037
DALLAS, TX 75208","539 W COMMERCE ST # 4037
DALLAS, TX 75208-1953",(682)438-2782,,,4,0,0,false,0,0,0
3715805,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30192433&id2=31976619&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:08.960Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:35.198Z,BP AUCTIONS,1305927,"11415 PLANO RD
DALLAS, TX 75243",Same as above,(214)238-6320,,,2,0,0,false,0,0,0
3227005,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30194160&id2=32400139&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:22.330Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:48.202Z,ECO-MOVERS,1304454,"1200 W NICKERSON ST
SEATTLE, WA 98119",Same as above,(206)992-5523,,,29,0,0,true,0,0,0
3712697,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30194212&id2=31979727&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:38.993Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:04.648Z,JJ MOVING AND STORAGE LLC,1303634,"13434 GREENWOOD AVE N
SEATTLE, WA 98133",Same as above,(814)758-5144,,,1,0,0,false,1,10,3
3687097,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30196915&id2=31923407&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:41.296Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:06.874Z,KBT TRANSPORTATION AND LOGISITICS,1284805,"707 HIGHCREST DR
DALLAS, TX 75237",Same as above,(214)335-9883,(817) 405-7754,,0,1,1,false,0,0,0
3678617,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30202978&id2=31948783&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:47.672Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:12.971Z,MAINLAND VAN LINES LLC,1278484,"1835 NE MIAMI GARDENS DR # 520
MIAMI, FL 33179","1835 NE MIAMI GARDENS DR # 520
MIAMI, FL 33179-5035",(786)271-7850,,,0,0,0,false,0,0,0
3698115,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30205002&id2=31929269&f=search%3D5%26ads%3Da%26state%3DWA%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:13.657Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:39.628Z,SOMA TRANS LLC,1292860,"6040 CALIFORNIA AVE SW 1010
SEATTLE, WA 98136",Same as above,(206)741-8656,,,1,0,0,false,0,3,1
2399608,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30208358&id2=33276686&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:46.753Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:12.111Z,LUX MOVING SERVICE,1290000,"900 SW 8TH ST - UNIT 1207
MIAMI, FL 33130","P O BOX 330283
MIAMI, FL 33233",(786)837-1397,,,2,0,0,false,0,0,0
3572263,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30212209&id2=32103505&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:48.479Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:13.754Z,MARTIN SPECIAL DELIVERY INC,1203719,"221 SW 66TH AVE
MIAMI, FL 33144",Same as above,(786)394-0238,,,15,0,0,false,0,0,0
3561606,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30220081&id2=32048880&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:07.562Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:34.122Z,BLINK BASICS LLC,1196359,"1454 NW 18TH AVE
MIAMI, FL 33125","2650 SW 69TH AVE
MIAMI, FL 33155-2965",(786)354-4111,,,0,1,1,false,0,0,0
3575039,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30227251&id2=32101001&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:02.703Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:29.447Z,ARISTOCRAT LLC,1205573,"2705 SWISS AVE
DALLAS, TX 75204","1314 W MCDERMOTT DR #106513
ALLEN, TX 75013",(888)448-2755,,,2,1,2,false,0,0,0
3545789,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30230842&id2=32064715&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:08.489Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:34.753Z,BOLT MOVERS,1185612,"8047 FERGUSON RD
DALLAS, TX 75228","3001 9TH AVE SW STE 1
HUNTSVILLE, AL 35805-4021",(214)774-2822,,,2,0,0,true,0,0,0
3544075,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30231763&id2=32066173&f=search%3D5%26ads%3Da%26state%3DFL%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:20.579Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:46.718Z,DOUBLE UP EXPRESS TRANSPORT,1184421,"14280 SW 107TH TER
MIAMI, FL 33186","14280 SW 107TH TER
MIAMI, FL 33186-3075",(305)680-9902,,,1,0,1,false,0,0,0
3559098,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30237857&id2=32051404&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:25.348Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:51.272Z,FARAI TRUCKING LLC,1194711,"13601 PRESTON RD STE 708W
DALLAS, TX 75240","13505 INWOOD RD APT 2219
DALLAS, TX 75244-5536",(469)806-7931,,,3,3,0,false,0,0,0
3530517,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30240901&id2=32145763&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:59.598Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:25.437Z,OVERTON RD TRUCKING LLC,1191667,"1722 SEEVERS AVE
DALLAS, TX 75216",Same as above,(832)756-3184,,,1,0,0,false,0,0,0
3617864,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30247295&id2=32008766&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:27.926Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:53.855Z,FRESHAFRIK LLC,1234697,"12516 AUDELIA RD APT 509
DALLAS, TX 75243","12516 AUDELIA RD APT 509
DALLAS, TX 75243-2248",(469)688-4114,,,1,0,0,false,0,0,0
3630392,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30255063&id2=31996750&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:26:06.991Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:05:33.599Z,BIG TEX TRUCKING AND DELIVERY LLC,1243553,"539 W COMMERCE ST STE 463
DALLAS, TX 75208","539 W COMMERCE ST STE 463
DALLAS, TX 75208-1953",(817)657-2906,,,1,0,0,false,0,0,0
3630372,https://ai.fmcsa.dot.gov/hhg/SearchDetails.asp?ads=a&id=30255077&id2=31996754&f=search%3D5%26ads%3Da%26state%3DTX%26Submit%3DSearch,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T18:27:18.613Z,88f52f6b-b3f1-4ef4-ad24-a605f568e3ef,2024-02-16T19:06:44.389Z,THE VALET LIFE LLC,1243539,"3232 MCKINNEY AVE STE 500
DALLAS, TX 75204","3232 MCKINNEY AVE STE 500
DALLAS, TX 75204-7439",(202)743-5433,,,1,0,0,false,0,0,0
